""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ACTR3"	4728.16185029526	-0.0250123678752235	0.090873846093391	-0.275242756309867	0.783129740243117	0.876842288573543
"ACTR3B"	170.495474452625	-0.0648871076907376	0.0816603149744404	-0.794597813038649	0.42684749090515	0.559089514797673
"ACTR3C"	246.417373739487	-0.613831073330006	0.118865421152387	-5.16408445264386	2.41618597511991e-07	1.3961894048352e-06
"ACTR5"	320.230231902373	0.0199563343298258	0.0942952570963889	0.211636671284817	0.832390497750818	0.912141846217407
"ACTR6"	393.214508687769	-0.139809667535348	0.0780134161480769	-1.79212338644389	0.0731132034878671	0.128913146306994
"ACTR8"	609.468202230741	-0.0555218783427654	0.0508460231290553	-1.0919610802568	0.274850208381831	0.392446171743402
"ACTRT1"	0.388139942559913	0.0758645599429627	1.06502570991604	0.07123260897518	0.943212629116066	0.96249362267654
"ACTRT2"	0.0792491425156984	0.506359093521497	3.05788378299341	0.16559134664883	0.868478557647957	0.934129654328461
"ACTRT3"	46.1883836175763	0.108942034737243	0.105475979452686	1.03286108650086	0.301668911662966	0.422886457141887
"ACVR1"	1058.42879240428	0.224034607426136	0.092254417201449	2.42844314908985	0.0151638022670123	0.0327435789185436
"ACVR1B"	1226.6747379206	-0.227356951613003	0.0913901353097834	-2.48776250130647	0.0128549546791517	0.0283683752779473
"ACVR1C"	28.1260086913332	0.13515343393518	0.298402937587435	0.452922598644253	0.650604477504091	0.767768845938827
"ACVR2A"	610.716515937507	0.295052774115806	0.076664622271068	3.84861707232534	0.000118786524456255	0.000405430505612373
"ACVR2B"	444.487920102067	-0.239896275159233	0.109718596641207	-2.18646867990595	0.0287813336802522	0.0575174231763497
"ACVRL1"	5049.84646783418	-1.11907735743522	0.173010063800376	-6.46827897090681	9.91253733343835e-11	9.85003514389452e-10
"ACY1"	515.174825540461	-0.16997059840176	0.0894984051619206	-1.89914667299656	0.0575451939412897	0.105128310334015
"ACY3"	15.2877521401026	2.22029257457723	0.305517751796834	7.26731118410986	3.66713380763124e-13	5.17989441316446e-12
"ACYP1"	175.294955810809	-0.71458175736428	0.130192484670174	-5.4886559633191	4.05003575616647e-08	2.68067101125784e-07
"ACYP2"	240.456481995045	0.0168583186306895	0.0552791314272031	0.304967140319311	0.760391179127249	0.859915751083947
"ADA"	352.507479817796	0.824055081769026	0.160317059858838	5.14015839920357	2.74506956973545e-07	1.56817650165624e-06
"ADA2"	2433.47883011054	0.550110264706948	0.180977726578193	3.03965728329153	0.00236847496552907	0.00620731846037299
"ADAD1"	0.108269572880688	0.389385219783395	3.06038613695972	0.127234016348742	0.898755183004236	0.947813604753085
"ADAD2"	18.0044296740485	0.0694381278949173	0.348732310848737	0.199115842538136	0.842172128805171	0.918466132352634
"ADAL"	242.950014296598	-0.00727168486974346	0.0914887229762077	-0.0794817616115869	0.936649437839512	0.96249362267654
"ADAM10"	2785.43003581694	-0.136112865350828	0.109870034932467	-1.23885339104963	0.215399797175007	0.321447701700595
"ADAM11"	40.6965781063193	0.479141481831643	0.157334699545524	3.04536432977396	0.0023239860190725	0.00609910396334896
"ADAM12"	335.474079226874	1.7928901576488	0.30893143708787	5.80352124260777	6.49365215612842e-09	4.89823785463658e-08
"ADAM15"	4526.25600885913	0.118679008673567	0.0968577402478803	1.22529194228403	0.22046524326418	0.327819844595713
"ADAM17"	1768.34075280767	-0.343017100890543	0.093515276223183	-3.66803280430783	0.000244423829822402	0.000782952798737339
"ADAM18"	0.236773850300734	0.818289935497807	2.60197644024481	0.314487834263717	0.753150554956351	0.85415891117299
"ADAM19"	1333.57996483738	0.623740227064027	0.111628261400324	5.58765512639452	2.3015613768269e-08	1.58499364011239e-07
"ADAM2"	0.389834639616105	0.135936866218412	1.46130937117809	0.0930240159267724	0.925884481994626	0.957854900528533
"ADAM20"	48.680951861175	-0.327520114919504	0.194922218315258	-1.6802605559813	0.0929066318675509	0.15835149830911
"ADAM21"	3.46774584496842	-0.339366688053339	0.319466997949935	-1.06229028422687	0.288103923751386	0.407616391305473
"ADAM22"	175.230453778337	0.946275045905767	0.157176311334593	6.02046859269627	1.73912850555969e-09	1.41421925255939e-08
"ADAM23"	265.271107294523	1.80945618970324	0.197763437870304	9.14959918369693	5.71451757032743e-20	2.04831081858221e-18
"ADAM28"	550.935763451368	1.61571006770344	0.195621308715283	8.259376641095	1.46435181536937e-16	3.26213070586732e-15
"ADAM29"	1.62525700147486	2.53143200248073	0.823045481808017	3.07568908211467	0.00210016719471547	0.0055622344772263
"ADAM30"	0.627448791994118	2.13743672743468	1.54130666105599	1.38676927923627	0.165512127575275	0.258340898807639
"ADAM32"	80.2699926894898	0.542672061898933	0.140251020178506	3.8692913692053	0.000109152137220807	0.000374356493644526
"ADAM33"	2080.68563783501	1.17097264843468	0.192624692573795	6.07903707872801	1.20906401547521e-09	1.01298953036453e-08
"ADAM7"	0.412784501213272	0.901882262181991	2.46130762297614	0.366424031585073	0.71404869021108	0.822382948217376
"ADAM8"	892.801355728989	0.591470741249551	0.175573038173043	3.36880165317071	0.000754957356506366	0.00219355200841382
"ADAM9"	4152.13634655642	-0.135934539537939	0.130972853163774	-1.03788331898032	0.299324380442838	0.420620236600183
"ADAMDEC1"	119.241791914917	1.22801384171411	0.447775783451476	2.74247488832139	0.00609781121984677	0.0145822877039451
"ADAMTS1"	13855.2017709442	1.0211413328271	0.218300094953823	4.67769532140196	2.90117182176277e-06	1.369028593645e-05
"ADAMTS10"	1091.60119052276	0.643956402054938	0.138311689893687	4.65583496629905	3.22670330131197e-06	1.50513711479252e-05
"ADAMTS12"	657.003137769867	0.150938417753196	0.176893109183368	0.853274717426854	0.393506977131275	0.524593438682626
"ADAMTS13"	197.825230223077	0.366041847050296	0.127606645397336	2.86851712080144	0.00412400878119538	0.0102423448096659
"ADAMTS14"	560.784515389637	3.69696747741249	0.247578328265621	14.9325165223916	2.02478150580724e-50	5.51579407631975e-47
"ADAMTS15"	1290.04864020192	0.145667890476696	0.238011491879919	0.612020408452328	0.540524254999568	0.670740525658842
"ADAMTS16"	268.489202444445	3.53585157693465	0.540062448662742	6.54711614497514	5.86587443718227e-11	6.03650079021202e-10
"ADAMTS17"	154.874693217358	-0.0908607555609778	0.118998665882765	-0.763544321164846	0.445138840573844	0.577910712888252
"ADAMTS18"	94.1701302945848	5.2440890357796	0.454930991959496	11.5272186957236	9.62015955065376e-31	1.14654264044635e-28
"ADAMTS19"	24.5524490626158	2.51025484003298	0.25639184249176	9.79069698800443	1.23441995851793e-22	6.05119644960883e-21
"ADAMTS2"	2372.4737281602	-0.361717435586119	0.176718456877839	-2.04685714201413	0.04067211318891	0.077978737824183
"ADAMTS20"	1.04769376501192	1.56653236583886	0.945084445453423	1.65755808740169	0.0974066952827111	0.164813511299558
"ADAMTS3"	149.794307889523	0.399627458862927	0.150752586254736	2.65088293866914	0.00802816611739896	0.0186353134135947
"ADAMTS4"	4677.53175914554	1.55011607495657	0.365937014815365	4.23601880159265	2.27517734768899e-05	8.98065066181731e-05
"ADAMTS5"	335.781247770906	1.3120544624149	0.211501762699585	6.20351549636269	5.52156005128046e-10	4.8498677391924e-09
"ADAMTS6"	302.715099438354	0.77563200089666	0.154889371821179	5.00765153720253	5.50981690361503e-07	2.98994588887408e-06
"ADAMTS7"	426.122145305983	0.458285062480104	0.12876918342347	3.55896535410177	0.000372318636945989	0.00115124762249442
"ADAMTS8"	1416.0716559851	-0.681582568477661	0.178040601746948	-3.82824233231027	0.000129061650932417	0.000437058536961509
"ADAMTS9"	2733.04210183567	0.75417295729916	0.240416589454446	3.13694225099246	0.00170719749554367	0.00460265079068603
"ADAMTSL1"	418.604703953048	2.1914139542521	0.207861055022217	10.5426865750194	5.49075338900508e-26	4.01161595306275e-24
"ADAMTSL2"	1156.6899812261	0.00975438331335532	0.168522437961663	0.0578818074989773	0.953842774336608	0.969218643286574
"ADAMTSL3"	900.108186942132	-0.24960344210511	0.170130873983377	-1.46712607924119	0.142341760940673	0.227253435982727
"ADAMTSL4"	1790.26499563938	-0.335802153704304	0.135257793809013	-2.48268247061951	0.0130397264499778	0.0287096805997722
"ADAMTSL5"	76.0897704512583	0.571132795016773	0.142447275913349	4.00943290319005	6.08647441339882e-05	0.000220539997178373
"ADAP1"	401.88728625978	-0.399530233678734	0.102749774312713	-3.88838064464051	0.000100915275053108	0.000348488478809799
"ADAP2"	665.756769828728	0.188957778298459	0.105543404922388	1.79033240814441	0.0734004892875757	0.129347928123536
"ADAR"	8224.96308752132	-0.0505340956589559	0.0596505881708473	-0.847168438879755	0.396901242538477	0.528195253958143
"ADARB1"	3547.70831665539	-0.468261509505796	0.125407614364661	-3.73391609335765	0.000188525324047977	0.000617908113487602
"ADARB2"	69.5437271282457	-1.3994604763058	0.291562317978313	-4.79986743832202	1.58770687105746e-06	7.87207028710213e-06
"ADAT1"	422.604475426353	0.155410212857285	0.090044791465173	1.72592118132	0.0843615935365994	0.14582045206213
"ADAT2"	532.889568045761	-0.0659539874289214	0.0890454152166096	-0.74067808284664	0.458888651433487	0.591773023208573
"ADAT3"	86.0346492280922	0.231379737720867	0.151575793956483	1.52649530430495	0.126886558991378	0.206538608058608
"ADCK1"	301.017257251805	-0.0402034885895156	0.102081320771225	-0.393837856777105	0.693700752882653	0.805662930551148
"ADCK2"	515.049439055658	-0.144325382900215	0.0595077301299713	-2.42532159410202	0.0152948311998301	0.0330003548483323
"ADCK5"	294.701400022828	0.0884107342139689	0.121294360173292	0.728894023495051	0.466066490909029	0.598657772731684
"ADCY1"	192.105139649482	0.397498816364295	0.211803437091571	1.87673449412646	0.0605544924619803	0.109774086582137
"ADCY10"	11.1800505240699	0.167133030392633	0.226860484658552	0.736721649185333	0.461291638642753	0.594148615824293
"ADCY2"	118.305872102896	1.79694627615665	0.197916729878565	9.07930460077421	1.09270737592953e-19	3.795416566776e-18
"ADCY3"	2308.85057371859	0.796383794454818	0.108448738603628	7.34341223981904	2.08215943748973e-13	3.04483882772176e-12
"ADCY4"	3088.84723361954	-0.077299103859819	0.169381104770119	-0.456362024351701	0.648129669169203	0.765656198792049
"ADCY5"	696.389959864037	1.24942997547106	0.176994832683275	7.05913249855636	1.67545259191466e-12	2.16604782882852e-11
"ADCY6"	2867.31773220995	0.168681007857421	0.081523519038599	2.06910852042041	0.0385359043658566	0.0743766356632105
"ADCY7"	2169.55099844773	-0.180297507797832	0.163505348865317	-1.1027009761396	0.27015704274613	0.387599766478607
"ADCY8"	34.9232009774905	-2.88859417714591	0.390950715387327	-7.38864021334273	1.48337947643011e-13	2.22378641792813e-12
"ADCY9"	1865.04940387827	-0.676778258796654	0.0926825849043553	-7.3021081521956	2.83293400560546e-13	4.05564703850529e-12
"ADCYAP1"	106.867856352691	1.09518441861529	0.425070363277516	2.57647795101695	0.00998125711212573	0.0226559447531396
"ADCYAP1R1"	86.1105959350757	0.743634454474722	0.289072138745925	2.5724874687018	0.0100970611175128	0.0228806724242247
"ADD1"	8249.05700235627	-0.236896734697914	0.0526677387481316	-4.49794770629521	6.86125674967521e-06	3.01329583048265e-05
"ADD2"	231.467104748185	1.6503191331235	0.195781594613057	8.42938855608563	3.47476014585469e-17	8.51673537548883e-16
"ADD3"	2923.67411797988	0.247602480433438	0.106172258091306	2.3320826446067	0.0196963438814957	0.0412050304457736
"ADGB"	127.698856062915	1.99205272825144	0.448378141877311	4.44279625208966	8.8797245154163e-06	3.82142782181163e-05
"ADGRA1"	15.3388015085461	2.23771176915867	0.42024010857584	5.32484102181988	1.0104137108407e-07	6.2374810786731e-07
"ADGRA2"	2293.95416627823	1.28323094090287	0.128306625234633	10.0012835545806	1.50434396439268e-23	8.17274503048549e-22
"ADGRA3"	956.07719263498	0.416305740911945	0.0667648897441395	6.23539921218079	4.50627409148424e-10	4.01355164178015e-09
"ADGRB1"	103.737576461181	0.693371739060524	0.166410877807031	4.16662509204808	3.09142286952196e-05	0.000118995443477824
"ADGRB2"	153.380527556886	2.2724168350305	0.179731587682119	12.643391539219	1.21689411291244e-36	2.93733592900346e-34
"ADGRB3"	182.483797295722	-0.210075809867986	0.156403336150471	-1.34316706432578	0.17921788376153	0.276095154746212
"ADGRD1"	2339.25373792268	-0.997231999423974	0.142903457563874	-6.97836159057408	2.98642226724653e-12	3.72696899307095e-11
"ADGRD2"	0.365762603673228	0.60383686011062	1.46931589520222	0.410964627880455	0.681098471930737	0.79459538793437
"ADGRE1"	103.863378169169	-1.11268735007849	0.232934489406445	-4.77682524779306	1.78084406989905e-06	8.76133012613648e-06
"ADGRE2"	650.119986358794	-0.110746039431878	0.164600749498794	-0.672816130965975	0.501064274053167	0.632767857080785
"ADGRE3"	65.4319763017424	0.0160137841259091	0.342544291171586	0.046749528567935	0.962712855382183	0.97488032708209
"ADGRE5"	3816.37359657535	-0.0936823373263736	0.0997526370985646	-0.939146473228642	0.347655546533687	0.474600913912904
"ADGRF1"	369.350184823154	1.07558090932168	0.294115022220339	3.65700772847945	0.000255176689617514	0.00081411482253913
"ADGRF3"	10.5696930954346	-0.193360977164411	0.185504177471829	-1.04235376151448	0.297247695528108	0.418256811247454
"ADGRF4"	24.8865914698402	1.7351646200605	0.326618523556973	5.31251137003512	1.0812467804846e-07	6.65535663559099e-07
"ADGRF5"	10729.0917913736	-1.17650180845322	0.142360273762773	-8.26425643444407	1.40568152414411e-16	3.14981680186887e-15
"ADGRG1"	2279.41380425968	-0.0655826050764399	0.124055930270436	-0.528653526949278	0.597045821183084	0.722677844619794
"ADGRG2"	91.1404764772937	-0.564038818955837	0.204823231970503	-2.75378341377341	0.00589107393547087	0.0141517874622693
"ADGRG3"	329.867390349727	-0.702824206128487	0.291754202665478	-2.40896000711372	0.0159980509595959	0.0343389051945671
"ADGRG4"	45.5851151514768	1.16832083196513	0.387420361279799	3.01564127426271	0.0025643644699371	0.00666483114041577
"ADGRG5"	104.97996028088	1.12957385373635	0.292110573140679	3.86693929490994	0.000110209847704883	0.000377848181568575
"ADGRG6"	1752.21472263656	-0.311602366901861	0.151973537256328	-2.05037253542564	0.0403280911794425	0.0774125599658536
"ADGRG7"	0.762928789098505	0.774326315651591	0.924559480517458	0.8375083831472	0.402306866771815	0.533783022725917
"ADGRL1"	1058.32357022071	0.0691367730996794	0.0848895341103776	0.81443223624934	0.415397377587152	0.547423123234927
"ADGRL2"	4339.50817126837	-1.12294127984516	0.154238943833878	-7.28053014324721	3.32510876432772e-13	4.71423784587102e-12
"ADGRL3"	324.459715538658	0.638778834764733	0.205456171502309	3.10907591674633	0.00187673489462139	0.0050199828454952
"ADGRL4"	1477.83310824652	0.311625285655287	0.179565970755054	1.73543619843414	0.082663573123603	0.143261989993091
"ADGRV1"	1627.36792954014	-1.04579176601407	0.234059739890472	-4.46805489275278	7.89340530859319e-06	3.42868669315635e-05
"ADH1A"	16.5760045405085	-0.405890484776463	0.22845515012575	-1.77667469765092	0.0756217776461915	0.132722657886353
"ADH1B"	22304.5938978302	-0.761247713033993	0.132912486890736	-5.72743562957929	1.01960105789442e-08	7.43225251261037e-08
"ADH1C"	241.086316049214	1.22307489436087	0.216703172386853	5.64401010326453	1.66134318112304e-08	1.17030488071057e-07
"ADH4"	14.5241166703354	2.07281524966813	0.295822600187055	7.00695365518877	2.43562897997841e-12	3.08809900393672e-11
"ADH5"	4035.18252494753	-0.353381901558158	0.06004426294638	-5.88535663888039	3.97196552207031e-09	3.06600809712944e-08
"ADH6"	21.3425172166031	1.64815428543289	0.45645319845305	3.61078483187015	0.000305271844816439	0.000959332367963854
"ADH7"	80.638561230578	4.42926608337248	0.642785895117348	6.89073316172234	5.55055690250938e-12	6.7117038410876e-11
"ADHFE1"	682.620396691998	-0.883382130969896	0.140034179311563	-6.30833226082934	2.82058194681104e-10	2.58749659542284e-09
"ADI1"	2644.22308921243	-0.430503716416078	0.0669143138238887	-6.43365659474769	1.24570128011474e-10	1.22255675298548e-09
"ADIG"	0.201645726491919	0.252912495692923	1.78760138347737	0.141481483529029	0.88748958690156	0.943449638878169
"ADIPOQ"	46.9996600475668	8.50481698807631	0.960279501638871	8.85660578358851	8.24876083782651e-19	2.49279905572922e-17
"ADIPOR1"	3468.53688162663	-0.551487726421213	0.058690459547391	-9.39654810465237	5.63824857439186e-21	2.26348972768586e-19
"ADIPOR2"	3425.92477289591	-1.30231628734107	0.100540685725132	-12.9531271638774	2.25574324942286e-38	7.29063864800755e-36
"ADIRF"	3069.00098133183	-0.0858594980682711	0.175188110722952	-0.49009888692762	0.624063925693624	0.745300428252712
"ADK"	870.08120782323	-0.626619291609822	0.104317710195256	-6.0068351810728	1.89179653257331e-09	1.53118285567235e-08
"ADM"	846.091543077216	-0.971602572294327	0.231449065148274	-4.1979109817181	2.69388476654102e-05	0.000104707885473238
"ADM2"	83.9440817235539	-0.393142862478979	0.303788523443674	-1.29413335968853	0.195619360376277	0.297042967273071
"ADM5"	146.253561862966	1.16090684568399	0.197495903597255	5.87813126520022	4.14923845782761e-09	3.19555041002887e-08
"ADNP"	2880.71355754922	0.0776211522927386	0.0488150265357016	1.59010775577412	0.111810518061558	0.185401284253551
"ADNP2"	860.910360544169	-0.0416465884290259	0.0848231570750761	-0.49098135303034	0.62343963619829	0.744652077836842
"ADO"	601.478345443828	0.077330698624703	0.0761393029398254	1.01564757804283	0.309797239593923	0.432030018306201
"ADORA1"	84.7625722756167	1.52972482456015	0.169739367681192	9.01219820397418	2.0196690659259e-19	6.67470873797939e-18
"ADORA2A"	333.474665708467	0.0434126510007954	0.206194612844694	0.21054212038747	0.833244580984063	0.912354607469929
"ADORA2B"	120.800816316025	0.10906517892726	0.20690961539724	0.527115082196005	0.598113673725784	0.723648857577373
"ADORA3"	168.722574058048	-0.572182010785647	0.188548424456709	-3.03466874589037	0.00240800005419334	0.00630310954473751
"ADPGK"	2516.69254310818	-0.305349948830618	0.0632981174447537	-4.82399731867423	1.407093093056e-06	7.05730094463042e-06
"ADPRH"	830.726031460412	-0.195247468210107	0.0883328151149055	-2.21036166407834	0.0270800721555064	0.054511759308915
"ADPRHL1"	91.8110891366663	0.068885296892032	0.15674728107184	0.439467252133456	0.660323005702219	0.776115593918616
"ADPRM"	170.855997026564	-0.21450919082462	0.0714362875208466	-3.00280429273458	0.00267504395937207	0.00692229790490785
"ADPRS"	846.339606234379	0.205792550440728	0.123326374116746	1.66868240402427	0.0951803381516814	0.16166329992112
"ADRA1A"	146.495598958875	-2.69414307360016	0.28720199145687	-9.38065596249445	6.55635489050172e-21	2.60464857097869e-19
"ADRA1B"	60.6779750888867	-1.64311134824109	0.210982229274588	-7.78791348394857	6.81248010342846e-15	1.21864149242286e-13
"ADRA1D"	50.3004036226285	-0.425867061344676	0.209795802562549	-2.02991221055391	0.04236546368485	0.0807301915665439
"ADRA2A"	250.82631046953	1.83032903440633	0.209444615846578	8.73896436539135	2.35257056279553e-18	6.57788388005103e-17
"ADRA2B"	65.4824663086835	1.50787716496829	0.250989610258607	6.00772742510995	1.88141793540153e-09	1.524067534985e-08
